,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
2841,"খেলা শুরুর আগে বাংলাদেশ ..... আমরা এখন কোন টিমকে ভয় করি না।  আমরা ভয় ডরহীন ক্রিকেট খেলবো।  আমাদের হারানোর কিছু নেই। প্রতিপক্ষ টিমই চাপে থাকবে। বাংলাদেশ যে টিমের সাথেই খেলা খেলুক না কেন, সর্বদা প্রতিপক্ষ টিম চাপে থাকে কেন ভাই? এসব কথা শুনলে কি যে করতে মন চাই?",1.0,0.0,0.0,0.0,0.0,0.0
2842,আমার স্বপ্নের রাণী🥰🥰,0.0,0.0,0.0,0.0,0.0,0.0
2843,এইসব মাগিদের লাইক কমেন্টস করে কে রে ।,1.0,0.0,0.0,0.0,0.0,0.0
2844,কমেন্ট করতে আসা আমার নিষ্পাপ মন😂😂,0.0,0.0,0.0,0.0,0.0,0.0
2845,আরে এটা কোথাকার পাগল,1.0,0.0,0.0,0.0,1.0,0.0
2846,She is doll,0.0,0.0,0.0,0.0,0.0,0.0
2847,who is she?,0.0,0.0,0.0,0.0,0.0,0.0
2848,Tumi eto moat keno,0.0,0.0,0.0,0.0,1.0,1.0
2849,"সরল মনে গনপিটানী দিলে কি অপরাধ হবে,,উক্তি,, দুর্নিতী দমন  চেয়ারম্যান",1.0,0.0,0.0,0.0,0.0,0.0
2850,সালাম ও বিনম্র শ্রদ্ধা জানাই এই মানুষ কে,0.0,0.0,0.0,0.0,0.0,0.0
2851,গোয়া🙄🙄 কি ভাই,0.0,0.0,1.0,0.0,0.0,0.0
2852,এই যে আপু শুনছেন সবকিছুই যখন দেখাচ্ছেন সোনাটা দেখাইলে হয়,1.0,0.0,1.0,0.0,1.0,0.0
2853,Nunu apu,1.0,0.0,0.0,0.0,0.0,0.0
2854,ফরমালিন ছাড়া আগুন 😂😂😂,0.0,0.0,0.0,0.0,0.0,0.0
2855,awesome.. valo laglo,0.0,0.0,0.0,0.0,0.0,0.0
2856,গোয়া😂😂😂😂,0.0,0.0,1.0,0.0,0.0,0.0
2857,Shotti likhata osadharon.,0.0,0.0,0.0,0.0,0.0,0.0
2858,দিলাত নুনুটা খারা কইরা 😂,1.0,0.0,0.0,0.0,0.0,0.0
2859,এই ভিডিও দেখার পরে আমি আর কিছু বলতে পারছিনা 😂😂😂😂😂😂😂😂😂😂😂😂😂,0.0,0.0,0.0,0.0,0.0,0.0
2860,ha ha ha kiya dialogue????,0.0,0.0,0.0,0.0,0.0,0.0
2861,জলহস্তীর কেমন পারদ খাইছে যে সারাক্ষণ ই লাফায়।আবাল চুদা পোলাপান।,1.0,0.0,0.0,0.0,1.0,0.0
2862,আহারে দিঘি পিক তোলার জন্য ফোন হাতে নিয়ে ঘুরে বেড়াচ্ছে😂,0.0,0.0,0.0,0.0,0.0,0.0
2863,দুই পর্ণস্টার একসাথে,1.0,1.0,0.0,0.0,0.0,0.0
2864,purai sala mother chod oii😂😂😂😂😂,1.0,1.0,0.0,0.0,0.0,0.0
2865,খুব সুন্দর,0.0,0.0,0.0,0.0,0.0,0.0
2866,ডাক্তারকে টাকা না দেওয়ার ধান্দা 😂😂,0.0,0.0,0.0,0.0,1.0,0.0
2867,vara kintu onk,0.0,0.0,0.0,0.0,0.0,0.0
2868,channi ar lokjon onek manobik,0.0,0.0,0.0,0.0,0.0,0.0
2869,wow 🥰,0.0,0.0,0.0,0.0,0.0,0.0
2870,উলঙ্গ হয়ে নাচ দেখতে সুন্দর লাগবে 🥰🥰,0.0,0.0,0.0,0.0,0.0,0.0
2871,Ei post ta extreme noise er standard er sathe gelo na...,0.0,0.0,0.0,0.0,0.0,0.0
2872,ektu por,0.0,0.0,0.0,0.0,0.0,0.0
2873,তাও আবার বস্তা দিয়ে,1.0,0.0,0.0,0.0,0.0,0.0
2874,নাটের গুরু,1.0,0.0,0.0,0.0,0.0,0.0
2875,এই খানকিরপোলা,1.0,0.0,0.0,0.0,0.0,0.0
2876,তোর মায় জরিত প্রতিবনদি,1.0,0.0,0.0,0.0,0.0,0.0
2877,Plz sobai post bujhe react korun!? Oni ekjon narii r ekjon vodro narike respect diye kotha bolun ? dhonnobad?,0.0,0.0,0.0,0.0,0.0,0.0
2878,ছোট মেয়ে টাকে বেশি সুন্দর লাগছে 👍👍,1.0,0.0,0.0,0.0,0.0,0.0
2879,"এইসব সাজানো নাটক,,,,, ব্যক্তিগত শত্রুতা গণপিটুনি রূপে রূপান্তরিত হচ্ছে",0.0,0.0,0.0,0.0,0.0,0.0
2880,পারলে ধুতি খুলে দেখাও,1.0,1.0,1.0,0.0,0.0,0.0
2881,plz support korben sobay🥰,0.0,0.0,0.0,0.0,0.0,0.0
2882,Tomare boykot korle moja pabe manush kmne.  Binodon er jnno raikha dise jonogon bojhonai baperta ??,0.0,0.0,0.0,0.0,0.0,0.0
2883,গুজব,1.0,0.0,0.0,0.0,0.0,0.0
2884,গরু আর বসতি😄😄😄,1.0,0.0,0.0,0.0,1.0,0.0
2885,কি ভাগ্য আপনার প্রথম কমেন্ট করছেন,1.0,0.0,0.0,0.0,0.0,0.0
2886,VAI HATI TA KE,1.0,0.0,0.0,0.0,0.0,0.0
2887,আসলেই এক সময়ের সেরা গেমস এটা!!!!,0.0,0.0,0.0,0.0,0.0,0.0
2888,ডিমের থেকে ফুটো ওনা ভাই এখনি ছাত্রলীগ করো,0.0,0.0,0.0,0.0,1.0,0.0
2889,আমার মতো কমেন্ট পরতে আইছে কে হাত তুলু,0.0,0.0,0.0,0.0,0.0,0.0
2890,Hawker market ee available koita lagbe 150 taka kore ?,0.0,0.0,0.0,0.0,0.0,0.0
2891,xxx এটা করতে চাও আমার সাথে,1.0,0.0,0.0,1.0,0.0,0.0
2892,বর্তামানে কয়টি সিট খালি আছে??,1.0,0.0,0.0,0.0,0.0,0.0
2893,কাদের সাহেব।  বিচি কি কান্ধে উইঠা গ্যাছে। 😅,1.0,1.0,1.0,0.0,1.0,0.0
2894,"এর মধ্যে জামাত শিবিরের হাত থাকতে পারে। অন্তত এটা ভেবেই দ্রুত ব্যবস্থা নিন। আমরা চাই না, আরেকটা আফগানিস্তানের জন্ম এই বাঙলাতেই হোক।",1.0,1.0,0.0,0.0,0.0,0.0
2895,চুতমারানির ছেলে তরে নিগ্রো দিয়া পুতকি মারামু সালা মাদার,1.0,1.0,1.0,1.0,0.0,0.0
2896,দিঘিকে মাইর সিখাইতে আসছে😅,1.0,0.0,0.0,0.0,0.0,0.0
2897,Always keno majhraat a apnr bigar uthe ???,1.0,1.0,1.0,0.0,0.0,0.0
2898,এরা কারা কোথা থেকে আসলো এরা 😒😳,0.0,0.0,0.0,0.0,1.0,0.0
2899,Ananda Anabil ki obosta bro ? biyer dawat paile kintu miss dewa jabe na . ar ekhno bhor 5 tay tore phn dey nato? :v,0.0,0.0,0.0,0.0,0.0,0.0
2900,"১০ কোটি টাকাই হোক, আসলেই এটার কোনো মূল্য আছে?",1.0,0.0,0.0,0.0,0.0,0.0
2901,গোয়া😂😂,0.0,0.0,1.0,0.0,0.0,0.0
2902,robot bow cayna,0.0,0.0,0.0,0.0,1.0,0.0
2903,দে লারা চিনি চারা😂,0.0,0.0,0.0,0.0,0.0,0.0
2904,খাংকির পুত,1.0,0.0,1.0,0.0,0.0,0.0
2905,জেই বাবে জাতা দিতাছে বেটিগ কাধের হাড্ডি বাইংগা জাইব 😁😁😁,0.0,0.0,1.0,0.0,0.0,0.0
2906,bhi Shabdan thakio ??????,0.0,0.0,0.0,1.0,0.0,0.0
2907,আমি বাঁচতে পারলে আপনি পারবেন না কেন‼️আর.…ভয়েসটা অসাধারণ 👌🥰,0.0,0.0,0.0,0.0,0.0,0.0
2908,পাশে💘থাকলে💘পাশে💘পাবেন।💘লাইক💘দিলে💘লাইক💘পাবেন️💘ফলো💘 দিলে💘 ফলো💘পাবেন ইনশাল্লাহ🙏,0.0,0.0,0.0,0.0,0.0,0.0
2909,পাগল নাকি😂😂😂,0.0,0.0,0.0,0.0,1.0,0.0
2910,পাগল খাইনা,1.0,1.0,0.0,0.0,0.0,0.0
2911,জামাই লাগবো🥰🥰,1.0,0.0,0.0,0.0,0.0,0.0
2912,এদের গায়ে পড়লে শেষ,1.0,0.0,0.0,0.0,1.0,0.0
2913,আহারে আমি যদি একটু দেখা করতে পারতাম তাহলে সারারাত ভূতের গল্প করতাম ,0.0,0.0,0.0,0.0,0.0,0.0
2914,আসতাগফিরুল্লাহ😂😂😂,0.0,0.0,0.0,0.0,0.0,0.0
2915,Na kub sundor oysa ba😳😳,0.0,0.0,0.0,0.0,0.0,0.0
2916,na jamo nah,0.0,0.0,0.0,0.0,0.0,0.0
2917,সব গৌ মুএের আশির্বাদ,0.0,0.0,0.0,0.0,0.0,0.0
2918,sotti e naste hole burka kule nas 😤😏,0.0,0.0,0.0,0.0,0.0,0.0
2919,বয়স যে কেবল একটা সংখ্যা তা তাকে দেখে বুঝা যায় ❤,0.0,0.0,0.0,0.0,0.0,0.0
2920,nice 👍👍👌👌👌,0.0,0.0,0.0,0.0,0.0,0.0
2921,আচ্ছা ভাইয়া যখন সকলে নাচে তখন নারি জাতির অপমান হয় না আর বোরকা পরে নেচেছে এটা ঠিক করে নাই সে। কিন্তু সে ভুল করে মাফ তো চাইছে।সে তো আপনার মতোই মানুষ,0.0,0.0,0.0,0.0,0.0,0.0
2922,কমেন্ট পরতে আসছি,0.0,0.0,0.0,0.0,0.0,0.0
2923,পাগল হাতি,0.0,0.0,1.0,0.0,1.0,0.0
2924,পতিতা নাকি?,1.0,1.0,0.0,0.0,0.0,0.0
2925,টুইন সানি লিওন,0.0,0.0,1.0,0.0,0.0,0.0
2926,এক দিন পরে কাউয়ার উত্তেজনা কমিয়া গেল,1.0,0.0,0.0,0.0,0.0,0.0
2927,দুই ভাইন ছোদ এক লগে 😂😂,1.0,1.0,1.0,0.0,0.0,0.0
2928,"এতো দিন কোথাই ছিলে,,",1.0,0.0,0.0,0.0,0.0,0.0
2929,"আমি যাবো,",0.0,0.0,0.0,0.0,0.0,0.0
2930,দুধের সাইজ তো ভালো 😁,1.0,0.0,0.0,0.0,0.0,0.0
2931,ছি ছি ছি ছি ছি ছি ছি,1.0,0.0,0.0,0.0,0.0,0.0
2932,What is a Doll🥰🥰,0.0,0.0,0.0,0.0,0.0,0.0
2933,চিচি,1.0,0.0,0.0,0.0,0.0,0.0
2934,আমি হাসতে হাসতে শেষ 😆😆😆,0.0,0.0,0.0,0.0,0.0,0.0
2935,গাছে র যেচে গাছে ডাব বড় 😳😳,1.0,0.0,0.0,0.0,0.0,0.0
2936,Amiooooo,0.0,0.0,0.0,0.0,0.0,0.0
2937,আমারতো মনে হয় পুতুল 🥰🥰🥰🥰,0.0,0.0,0.0,0.0,0.0,0.0
2938,এই ভিডিও দেখে ২ লাখ মানুষ টিকটক করা ছেড়ে দিয়েছে।,1.0,0.0,0.0,0.0,0.0,0.0
2939,এইডা তো ছেলে 🤣🤣🤣,0.0,0.0,0.0,0.0,0.0,1.0
2940,mama,0.0,0.0,0.0,0.0,0.0,0.0
2941,আল্লাহ এসব মেয়ে কোন ছেলেকে দেখাও না আমার কলিজার টুকরা ভাইদের চোখের জিনা গুনাহ হবে,0.0,0.0,0.0,0.0,0.0,0.0
2942,vai...tui...ai...phaca...niye khevave toylet a jash😁😂😂,1.0,0.0,0.0,0.0,1.0,1.0
2943,হালারপালা আসো দা,1.0,0.0,0.0,0.0,0.0,0.0
2944,Valo time e Wi-Fi geche. Tur g*a mara video dekha lage nai. Thanks net for gone for a while.,1.0,0.0,1.0,0.0,0.0,0.0
2945,এই হালারপুতেরে কেউ নিয়া পাবনা ভর্তি কর😁,0.0,0.0,0.0,0.0,1.0,0.0
2946,আমারে লইয়া যাও🥺🥺🥺😅😅😅😅😅😂😂,0.0,0.0,0.0,0.0,0.0,0.0
2947,ভিডিওসহ আপলোড দিলে পোস্টটা বুঝতে একটু সুবিধা হতো আরকি ৷,1.0,0.0,0.0,0.0,0.0,0.0
2948,wow Nice💖💖💖💖💖💖💖,0.0,0.0,0.0,0.0,0.0,0.0
2949,অনেক দিন পর ছোট খাটো একটা হাতি দেখলাম😳😳😳,0.0,0.0,0.0,0.0,1.0,0.0
2950,Notun magir amdani 😡😡,1.0,1.0,1.0,0.0,0.0,0.0
2951,স্টিভ রোডসের অভাব কি বাংলাদেশ বুঝতেছে???,0.0,0.0,0.0,0.0,0.0,0.0
2952,কয়টা লাগাইছ,1.0,0.0,0.0,0.0,1.0,0.0
2953,you are crush my baby,0.0,0.0,0.0,0.0,0.0,0.0
2954,tik bolsan vai,0.0,0.0,0.0,0.0,0.0,0.0
2955,কাপড় চোপর সব খুলে করলই পারতে ? আরও বেশি জাতির krush হতে ?,1.0,1.0,1.0,0.0,1.0,0.0
2956,plz,0.0,0.0,0.0,0.0,0.0,0.0
2957,সরল মনে ক্যাচ মিস করলে সমস্যা নাই,1.0,0.0,0.0,0.0,0.0,0.0
2958,nice ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,0.0,0.0,0.0,0.0,0.0,0.0
2959,আবালে 😂😂😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,1.0,0.0,1.0,0.0,1.0,0.0
2960,"অসাধারন হয়ছে,,,আপনার এই সাস্থ নিয়া,,,এভাবে করতে পারছেন,,,শুকনা মানুষি হাপিয়ে যাই,,,",0.0,0.0,0.0,0.0,0.0,0.0
2961,আমিও জাবো,0.0,0.0,0.0,0.0,0.0,0.0
2962,অসাধারণ তোমার সেরা আপু🥰🥰🥰🥰,0.0,0.0,0.0,0.0,0.0,0.0
2963,দুর শালি,1.0,0.0,0.0,0.0,0.0,0.0
2964,আমি ভয় পাইছি,0.0,0.0,0.0,0.0,0.0,0.0
2965,কারন তুই হলি বারো বাতারি,1.0,1.0,1.0,0.0,0.0,0.0
2966,আমি দুধখাব তোমার😅😅😅😅😅,1.0,0.0,1.0,1.0,0.0,0.0
2967,Always keno majhraat a apnr bigar uthe ???,1.0,1.0,0.0,0.0,1.0,0.0
2968,voice ta josss 🥰🥰🥰🥰🥰,0.0,0.0,0.0,0.0,0.0,0.0
2969,কেমেরাটা অস্থির ছিলো😂,1.0,0.0,0.0,0.0,0.0,0.0
2970,Nice Video Bro...😂😂😂,0.0,0.0,0.0,0.0,0.0,0.0
2971,"বুঝা গেল, প্রিয়ার Back ground বড়ই শক্ত।  গোটা আমলীগই ক্ষমতা হারানোর ভয় পাইছে।",1.0,0.0,0.0,0.0,0.0,0.0
2972,satarkul.United group 😅😅😅😅,0.0,0.0,0.0,0.0,0.0,0.0
2973,আকাশী রঙের পোলো গেঞ্জি পরা একটি কিশোর ছেলে এলোপাতাড়ি পিটিয়ে তাসলিমার মৃত্যু নিশ্চিত করেছে ভিডিও ফুটেজ দেখলাম মূলত এই কিশোর অপরাধীরাই বিকৃত হত্যাকাণ্ডের সাথে জড়িত।,1.0,1.0,0.0,0.0,1.0,1.0
2974,এখন বলে 12 লাখ আগে কোথায় ছিলবারলাখের কথা।,0.0,0.0,0.0,0.0,0.0,0.0
2975,এই হাতিতারে দেক্লে মন ছায় জুতা দিয়া পি😏😏😏😏,0.0,0.0,0.0,1.0,1.0,1.0
2976,দুই লিওন এক সাথে। একটা বাংলার দিঘী লিওন আার ইন্ডিয়ার সানি লিওন।😁😁😁😁,1.0,1.0,0.0,0.0,0.0,0.0
2977,সুনাম দেবনাথ টাকা দেয়া বন্ধ করে দিল নাকি?  কথার সুর যে অন্যরকম লাগছে।,1.0,0.0,0.0,0.0,0.0,0.0
2978,eida ki chilo xD,0.0,0.0,0.0,0.0,0.0,0.0
2979,আমার মতো কমেন্ট পড়তে আসছে কে কে লাইক দিন এই😂😂😂😂😂😂,0.0,0.0,0.0,0.0,0.0,0.0
2980,এক্স এক্স এক্স,1.0,0.0,0.0,0.0,0.0,0.0
2981,Amader deshy amon onek bhalo manush achen jara kono prochar charai desher jonno nivritay nirobay kaj koray Jan. Tader jonno kono media Lagay na .,0.0,0.0,0.0,0.0,0.0,0.0
2982,Cls 5a Ami English e 92 paisilam...,0.0,0.0,0.0,0.0,0.0,0.0
2983,"এতো সুন্দর মানুষ হয় না কি
আমি আগে কখনো দেখেনি",1.0,0.0,0.0,0.0,0.0,0.0
2984,"আহারে!!!""",0.0,0.0,0.0,0.0,0.0,0.0
2985,sani liyon Bangladeshe ki kore 😂😂 dighi re prosikkhon dite aise😂😂,1.0,0.0,0.0,0.0,0.0,0.0
2986,so sweet,0.0,0.0,0.0,0.0,0.0,0.0
2987,কি এ 😏😏,0.0,0.0,0.0,0.0,0.0,0.0
2988,tomar pichone er baccha take kintu bhoot sheje khub bhalo lagtese😂o really cute🥰,0.0,0.0,0.0,0.0,0.0,0.0
2989,পলটি মোরগ,0.0,0.0,0.0,0.0,1.0,0.0
2990,ছোট খাট একটা হাতির বাচ্চা😂😂😅🥺,1.0,0.0,0.0,0.0,1.0,0.0
2991,Inna Lillahe Wa Inna Ilahe Razee'un,0.0,0.0,0.0,0.0,0.0,0.0
2992,thik bolcen vai.....🥺,0.0,0.0,0.0,0.0,0.0,0.0
2993,পাচা টা পাচ আস্টে ৪০😁😁😁,0.0,0.0,1.0,0.0,0.0,0.0
2994,দারুণ ভাবে আলোড়িত করল আমাকে। টীমের সকল কে ধন্যবাদ।,0.0,0.0,0.0,0.0,0.0,0.0
2995,valo hoi,0.0,0.0,0.0,0.0,0.0,0.0
2996,"‘দ্য এক্সরসিস্ট’ প্রথম হরর সিনেমা, যেটি সেরা চলচ্চিত্র বিভাগে অ্যাকাডেমি অ্যাওয়ার্ড মনোনয়ন পায়।",0.0,0.0,0.0,0.0,0.0,0.0
2997,খুব সুন্দর সুনা জাই,0.0,0.0,0.0,0.0,0.0,0.0
2998,এইরকম পাগলের জন্য দেশ নষ্ট হচ্ছে,0.0,0.0,0.0,0.0,1.0,0.0
2999,Sunny Leone my list😅😅😅😂😂😂,0.0,0.0,0.0,0.0,0.0,0.0
3000,এ চুদানীর পুতরে দিয়া পুরা গ্রামে খাওয়ানো যাবে,1.0,0.0,1.0,0.0,0.0,0.0
3001,ফাগল,0.0,0.0,0.0,0.0,0.0,0.0
3002,কেই লাইক দিবেনা🤟🤟🤟🤟🤟🤟,1.0,0.0,0.0,0.0,0.0,0.0
3003,Toke diye jodi T-shirt r modeling kore sei T-shirt ki cholbe.....???,0.0,0.0,0.0,0.0,0.0,0.0
3004,para to sai,0.0,0.0,0.0,0.0,0.0,0.0
3005,খুজে আরলোক পাইনি সানিলয়নের সাথে দেখা করতেগেছে,1.0,0.0,0.0,0.0,0.0,0.0
3006,sweet wow quite baby onek sundor lagce,0.0,0.0,0.0,0.0,0.0,0.0
3007,tui morbi na.. ekbar more dekh?,1.0,0.0,0.0,0.0,1.0,0.0
3008,welcome to Bangladesh sunny Leone,0.0,0.0,0.0,0.0,0.0,0.0
3009,ওরে নটিরপুত,1.0,1.0,1.0,0.0,1.0,0.0
